osmid,y,x,highway,street_count,ref,junction,railway,geometry
263931104,-12.110949,-77.0133671,,3,,,,POINT (-77.0133671 -12.110949)
263931366,-12.1078356,-77.0174098,,3,,,,POINT (-77.0174098 -12.1078356)
263931533,-12.1064672,-77.0169749,traffic_signals,4,,,,POINT (-77.0169749 -12.1064672)
263931534,-12.1064632,-77.0167792,traffic_signals,4,,,,POINT (-77.0167792 -12.1064632)
263933777,-12.0930933,-77.0222063,,3,,,,POINT (-77.0222063 -12.0930933)
263933778,-12.0930403,-77.0219519,,4,,,,POINT (-77.0219519 -12.0930403)
263933784,-12.0933394,-77.0194039,,4,,,,POINT (-77.0194039 -12.0933394)
263933795,-12.0927613,-77.018348,,3,,,,POINT (-77.018348 -12.0927613)
263933796,-12.0927004,-77.018075,,3,,,,POINT (-77.018075 -12.0927004)
263933799,-12.0926373,-77.0174888,,3,,,,POINT (-77.0174888 -12.0926373)
263933802,-12.0926726,-77.0168897,,3,,,,POINT (-77.0168897 -12.0926726)
263933811,-12.0922108,-77.0146831,,4,,,,POINT (-77.0146831 -12.0922108)
263933819,-12.0919021,-77.0128917,,3,,,,POINT (-77.0128917 -12.0919021)
263933827,-12.0933129,-77.010577,,3,,,,POINT (-77.010577 -12.0933129)
263933831,-12.0940762,-77.0100575,,4,,,,POINT (-77.0100575 -12.0940762)
263933832,-12.0942354,-77.0099785,,4,,,,POINT (-77.0099785 -12.0942354)
263933836,-12.0952938,-77.0096662,,4,,,,POINT (-77.0096662 -12.0952938)
263933848,-12.0987806,-77.0106047,,3,,,,POINT (-77.0106047 -12.0987806)
263933850,-12.0994497,-77.0106229,,3,,,,POINT (-77.0106229 -12.0994497)
263933851,-12.0996298,-77.0106147,,3,,,,POINT (-77.0106147 -12.0996298)
263933854,-12.1005752,-77.0104726,,3,,,,POINT (-77.0104726 -12.1005752)
263933864,-12.1028441,-77.0113529,,4,,,,POINT (-77.0113529 -12.1028441)
263933883,-12.1020965,-77.0173501,,3,,,,POINT (-77.0173501 -12.1020965)
263933884,-12.1020655,-77.01755,,3,,,,POINT (-77.01755 -12.1020655)
263933885,-12.1019455,-77.0183934,,3,,,,POINT (-77.0183934 -12.1019455)
263933889,-12.1021325,-77.0211337,traffic_signals,4,,,,POINT (-77.0211337 -12.1021325)
263933890,-12.1022147,-77.0218929,,3,,,,POINT (-77.0218929 -12.1022147)
263935409,-12.1025049,-77.0234646,,4,,,,POINT (-77.0234646 -12.1025049)
263935410,-12.1024055,-77.0225896,,4,,,,POINT (-77.0225896 -12.1024055)
263935411,-12.1022393,-77.0211224,traffic_signals,4,,,,POINT (-77.0211224 -12.1022393)
263935412,-12.1020939,-77.0196367,,4,,,,POINT (-77.0196367 -12.1020939)
263935437,-12.1042036,-77.0120824,,3,,,,POINT (-77.0120824 -12.1042036)
263935441,-12.1036442,-77.0111526,,4,,,,POINT (-77.0111526 -12.1036442)
263935444,-12.1030151,-77.0107455,,3,,,,POINT (-77.0107455 -12.1030151)
263935446,-12.1024847,-77.0105573,,3,,,,POINT (-77.0105573 -12.1024847)
263935452,-12.1016097,-77.0101367,,5,,,,POINT (-77.0101367 -12.1016097)
263935458,-12.1003668,-77.0088492,,4,,,,POINT (-77.0088492 -12.1003668)
263935459,-12.1002401,-77.0087522,,3,,,,POINT (-77.0087522 -12.1002401)
263935843,-12.1076736,-77.0242266,,3,,,,POINT (-77.0242266 -12.1076736)
263936227,-12.1051397,-77.0236262,,3,,,,POINT (-77.0236262 -12.1051397)
263936535,-12.1031256,-77.0225144,,3,,,,POINT (-77.0225144 -12.1031256)
263936536,-12.104013,-77.0224057,,3,,,,POINT (-77.0224057 -12.104013)
263936537,-12.1043975,-77.0223666,,3,,,,POINT (-77.0223666 -12.1043975)
263936538,-12.1046492,-77.0223804,,3,,,,POINT (-77.0223804 -12.1046492)
263936539,-12.104959,-77.0226006,,3,,,,POINT (-77.0226006 -12.104959)
263936545,-12.1058757,-77.0229745,,3,,,,POINT (-77.0229745 -12.1058757)
263936806,-12.1046135,-77.0216306,,3,,,,POINT (-77.0216306 -12.1046135)
263936807,-12.1043472,-77.0209096,,4,,,,POINT (-77.0209096 -12.1043472)
263936808,-12.1040737,-77.0201552,,3,,,,POINT (-77.0201552 -12.1040737)
263936816,-12.1028186,-77.0195233,,3,,,,POINT (-77.0195233 -12.1028186)
263936944,-12.1030522,-77.021805,,3,,,,POINT (-77.021805 -12.1030522)
263936945,-12.1029775,-77.0210479,,4,,,,POINT (-77.0210479 -12.1029775)
263936946,-12.1028958,-77.0202751,,3,,,,POINT (-77.0202751 -12.1028958)
263937157,-12.1050902,-77.0208346,,3,,,,POINT (-77.0208346 -12.1050902)
263937576,-12.1014344,-77.021148,,3,,,,POINT (-77.021148 -12.1014344)
263937578,-12.1012267,-77.0210596,,4,,,,POINT (-77.0210596 -12.1012267)
263937584,-12.0998228,-77.0204767,,3,,,,POINT (-77.0204767 -12.0998228)
263937586,-12.0993864,-77.0206483,,3,,,,POINT (-77.0206483 -12.0993864)
263937587,-12.0992427,-77.0207026,,3,,,,POINT (-77.0207026 -12.0992427)
263937589,-12.0979107,-77.0212464,,3,,,,POINT (-77.0212464 -12.0979107)
263938527,-12.1071807,-77.0265315,,3,,,,POINT (-77.0265315 -12.1071807)
263938531,-12.1062743,-77.0268926,,3,,,,POINT (-77.0268926 -12.1062743)
263938534,-12.1057881,-77.0270304,,3,,,,POINT (-77.0270304 -12.1057881)
263938535,-12.1051608,-77.0270921,,3,,,,POINT (-77.0270921 -12.1051608)
263939240,-12.1069316,-77.0261153,,3,,,,POINT (-77.0261153 -12.1069316)
263939242,-12.1065052,-77.0257992,,3,,,,POINT (-77.0257992 -12.1065052)
263939243,-12.1061148,-77.0256295,,3,,,,POINT (-77.0256295 -12.1061148)
263939245,-12.1056115,-77.0256251,,3,,,,POINT (-77.0256251 -12.1056115)
263939246,-12.1051666,-77.0253758,,3,,,,POINT (-77.0253758 -12.1051666)
263939247,-12.1042595,-77.024826,,3,,,,POINT (-77.024826 -12.1042595)
263939249,-12.1036534,-77.0243716,,3,,,,POINT (-77.0243716 -12.1036534)
263939363,-12.1051208,-77.0256525,,4,,,,POINT (-77.0256525 -12.1051208)
263939364,-12.1041295,-77.0256455,,3,,,,POINT (-77.0256455 -12.1041295)
263939365,-12.1034315,-77.0256033,,3,,,,POINT (-77.0256033 -12.1034315)
263939441,-12.1064587,-77.0260599,,3,,,,POINT (-77.0260599 -12.1064587)
263939848,-12.1060852,-77.0261916,,3,,,,POINT (-77.0261916 -12.1060852)
263940265,-12.1048729,-77.0241385,,3,,,,POINT (-77.0241385 -12.1048729)
263940756,-12.1018679,-77.0253869,,3,,,,POINT (-77.0253869 -12.1018679)
263940759,-12.1010441,-77.0250779,,3,,,,POINT (-77.0250779 -12.1010441)
263940762,-12.0998909,-77.0245174,,4,,,,POINT (-77.0245174 -12.0998909)
263940764,-12.0997729,-77.02446,,4,,,,POINT (-77.02446 -12.0997729)
263940767,-12.0984511,-77.023828,,3,,,,POINT (-77.023828 -12.0984511)
263940769,-12.097813,-77.0235388,,3,,,,POINT (-77.0235388 -12.097813)
263940920,-12.0977188,-77.0242857,,3,,,,POINT (-77.0242857 -12.0977188)
263941367,-12.1016746,-77.0235442,,3,,,,POINT (-77.0235442 -12.1016746)
263941372,-12.100989,-77.0238322,,3,,,,POINT (-77.0238322 -12.100989)
263941379,-12.1001871,-77.0238697,,3,,,,POINT (-77.0238697 -12.1001871)
263941380,-12.1000686,-77.0238134,,3,,,,POINT (-77.0238134 -12.1000686)
263941381,-12.0988798,-77.023231,,3,,,,POINT (-77.023231 -12.0988798)
263941387,-12.0985928,-77.0227997,,3,,,,POINT (-77.0227997 -12.0985928)
263941392,-12.0979669,-77.0223946,,3,,,,POINT (-77.0223946 -12.0979669)
263941426,-12.0985451,-77.0231159,,3,,,,POINT (-77.0231159 -12.0985451)
263941527,-12.0980935,-77.021318,,3,,,,POINT (-77.021318 -12.0980935)
263942193,-12.1012561,-77.0267327,,3,,,,POINT (-77.0267327 -12.1012561)
263942200,-12.0992681,-77.0258793,,3,,,,POINT (-77.0258793 -12.0992681)
263942203,-12.0991502,-77.0258217,,3,,,,POINT (-77.0258217 -12.0991502)
263942205,-12.0977986,-77.0252102,,3,,,,POINT (-77.0252102 -12.0977986)
263943302,-12.1009243,-77.0199995,,3,,,,POINT (-77.0199995 -12.1009243)
263943303,-12.1012665,-77.019885,,3,,,,POINT (-77.019885 -12.1012665)
263943374,-12.1014041,-77.0209518,,3,,,,POINT (-77.0209518 -12.1014041)
263943509,-12.1009157,-77.021665,,4,,,,POINT (-77.021665 -12.1009157)
263943854,-12.0987318,-77.0214637,,3,,,,POINT (-77.0214637 -12.0987318)
263944227,-12.0991011,-77.0199274,,4,,,,POINT (-77.0199274 -12.0991011)
263944229,-12.0990559,-77.0198179,,3,,,,POINT (-77.0198179 -12.0990559)
263944403,-12.1013072,-77.0202742,,3,,,,POINT (-77.0202742 -12.1013072)
263944465,-12.0989668,-77.019981,,4,,,,POINT (-77.019981 -12.0989668)
263944467,-12.0989196,-77.0198689,,3,,,,POINT (-77.0198689 -12.0989196)
263945899,-12.0993066,-77.0263614,motorway_junction,3,6,,,POINT (-77.0263614 -12.0993066)
263945908,-12.101347,-77.0273266,,3,,,,POINT (-77.0273266 -12.101347)
288794168,-12.1286338,-77.0167795,,3,,,,POINT (-77.0167795 -12.1286338)
288794170,-12.1289191,-77.0162902,,4,,,,POINT (-77.0162902 -12.1289191)
288794174,-12.1295316,-77.0155692,,3,,,,POINT (-77.0155692 -12.1295316)
288794176,-12.1295729,-77.0146753,,3,,,,POINT (-77.0146753 -12.1295729)
288794179,-12.129389,-77.0137325,,3,,,,POINT (-77.0137325 -12.129389)
288794180,-12.1291121,-77.0130201,,3,,,,POINT (-77.0130201 -12.1291121)
288794181,-12.1288664,-77.0123694,,3,,,,POINT (-77.0123694 -12.1288664)
288794183,-12.128635,-77.0116094,,3,,,,POINT (-77.0116094 -12.128635)
288794185,-12.128653,-77.01076,,4,,,,POINT (-77.01076 -12.128653)
288794186,-12.1287093,-77.0096469,,3,,,,POINT (-77.0096469 -12.1287093)
288794225,-12.1276939,-77.0172673,,3,,,,POINT (-77.0172673 -12.1276939)
288794364,-12.1279456,-77.016376,,3,,,,POINT (-77.016376 -12.1279456)
288794368,-12.1275808,-77.01455,,3,,,,POINT (-77.01455 -12.1275808)
288794370,-12.1277043,-77.013757,,4,,,,POINT (-77.013757 -12.1277043)
288794371,-12.127803,-77.0131231,,3,,,,POINT (-77.0131231 -12.127803)
288794372,-12.1280251,-77.0116688,,3,,,,POINT (-77.0116688 -12.1280251)
288794532,-12.1285385,-77.0158782,,3,,,,POINT (-77.0158782 -12.1285385)
288794536,-12.1284858,-77.0147074,,3,,,,POINT (-77.0147074 -12.1284858)
289311282,-12.2179852,-76.9770993,motorway_junction,3,18B,,,POINT (-76.9770993 -12.2179852)
289311410,-12.2219508,-76.9750218,motorway_junction,3,18C,,,POINT (-76.9750218 -12.2219508)
289311528,-12.2152219,-76.9814113,,3,,,,POINT (-76.9814113 -12.2152219)
289311770,-12.2177923,-76.9789294,,3,,,,POINT (-76.9789294 -12.2177923)
289311774,-12.2213587,-76.9758146,,3,,,,POINT (-76.9758146 -12.2213587)
289312127,-12.2178557,-76.9787483,,3,,,,POINT (-76.9787483 -12.2178557)
289312567,-12.2173866,-76.9793712,,3,,,,POINT (-76.9793712 -12.2173866)
289312609,-12.217977,-76.9779336,,3,,,,POINT (-76.9779336 -12.217977)
289315317,-12.152146,-76.9838322,,3,,,,POINT (-76.9838322 -12.152146)
289315319,-12.1548954,-76.9838386,,3,,,,POINT (-76.9838386 -12.1548954)
289316703,-12.1495618,-76.9834741,,3,,,,POINT (-76.9834741 -12.1495618)
289316757,-12.1476125,-76.986066,,4,,,,POINT (-76.986066 -12.1476125)
289316760,-12.1456567,-76.9882148,,3,,,,POINT (-76.9882148 -12.1456567)
289317011,-12.1417145,-76.9916244,,3,,,,POINT (-76.9916244 -12.1417145)
289317016,-12.1346856,-76.9968277,traffic_signals,4,,,,POINT (-76.9968277 -12.1346856)
289317060,-12.1479012,-76.9860672,,4,,,,POINT (-76.9860672 -12.1479012)
289317496,-12.1392049,-76.9937108,traffic_signals,3,,,,POINT (-76.9937108 -12.1392049)
289317585,-12.1222092,-77.0057587,,4,,,,POINT (-77.0057587 -12.1222092)
289318377,-12.1236645,-77.0044911,,3,,,,POINT (-77.0044911 -12.1236645)
289318379,-12.1176652,-77.0085443,traffic_signals,5,,,,POINT (-77.0085443 -12.1176652)
289318409,-12.1267075,-77.0027291,,3,,,,POINT (-77.0027291 -12.1267075)
289318410,-12.1311547,-76.9996785,,3,,,,POINT (-76.9996785 -12.1311547)
301454935,-12.0846272,-77.064459,,4,,,,POINT (-77.064459 -12.0846272)
301454940,-12.0837491,-77.0652125,,3,,,,POINT (-77.0652125 -12.0837491)
301455182,-12.0786302,-77.0792273,,3,,,,POINT (-77.0792273 -12.0786302)
301455186,-12.0780973,-77.082075,,3,,,,POINT (-77.082075 -12.0780973)
301455189,-12.0779336,-77.0903312,,3,,,,POINT (-77.0903312 -12.0779336)
301455974,-12.0625216,-77.0970945,traffic_signals,4,,,,POINT (-77.0970945 -12.0625216)
301457497,-12.0729086,-77.1025819,traffic_signals,4,,,,POINT (-77.1025819 -12.0729086)
301457530,-12.0626664,-77.0980536,,3,,,,POINT (-77.0980536 -12.0626664)
304905060,-12.1813985,-77.007663,,3,,,,POINT (-77.007663 -12.1813985)
304905064,-12.1808927,-77.0079153,,3,,,,POINT (-77.0079153 -12.1808927)
304905076,-12.1678934,-77.0190982,traffic_signals,3,,,,POINT (-77.0190982 -12.1678934)
304905083,-12.1681752,-77.0189587,,3,,,,POINT (-77.0189587 -12.1681752)
304905111,-12.1745329,-77.0056144,,4,,,,POINT (-77.0056144 -12.1745329)
304905112,-12.1750217,-77.0058887,,3,,,,POINT (-77.0058887 -12.1750217)
304905124,-12.1813474,-77.012441,traffic_signals,5,,,,POINT (-77.012441 -12.1813474)
304905135,-12.1735018,-77.0044862,,3,,,,POINT (-77.0044862 -12.1735018)
304905143,-12.1743111,-77.0054471,,3,,,,POINT (-77.0054471 -12.1743111)
304905145,-12.1784377,-77.0047488,,4,,,,POINT (-77.0047488 -12.1784377)
304905146,-12.1775619,-77.0058063,,4,,,,POINT (-77.0058063 -12.1775619)
304905147,-12.1764814,-77.0067806,traffic_signals,4,,,,POINT (-77.0067806 -12.1764814)
304905184,-12.1776466,-77.0058782,,4,,,,POINT (-77.0058782 -12.1776466)
304905185,-12.1765757,-77.0068781,traffic_signals,4,,,,POINT (-77.0068781 -12.1765757)
304905196,-12.1798546,-77.0052227,,3,,,,POINT (-77.0052227 -12.1798546)
304905199,-12.1740796,-77.0028855,,4,,,,POINT (-77.0028855 -12.1740796)
304905212,-12.1744452,-77.001761,,4,,,,POINT (-77.001761 -12.1744452)
304905220,-12.1759547,-77.002833,,3,,,,POINT (-77.002833 -12.1759547)
304905225,-12.1758883,-77.0038731,,4,,,,POINT (-77.0038731 -12.1758883)
304905226,-12.175694,-77.0042215,,3,,,,POINT (-77.0042215 -12.175694)
306073397,-12.1588563,-77.0252215,,3,,,,POINT (-77.0252215 -12.1588563)
306073564,-12.1845796,-77.007733,,3,,,,POINT (-77.007733 -12.1845796)
306073629,-12.1768272,-77.0042011,,3,,,,POINT (-77.0042011 -12.1768272)
306073638,-12.1775476,-77.0018706,,3,,,,POINT (-77.0018706 -12.1775476)
306073641,-12.1791384,-77.0007458,,3,,,,POINT (-77.0007458 -12.1791384)
306073706,-12.1834871,-77.006477,,3,,,,POINT (-77.006477 -12.1834871)
306073825,-12.184717,-77.0073013,,3,,,,POINT (-77.0073013 -12.184717)
306073828,-12.1840417,-77.0077302,traffic_signals,3,,,,POINT (-77.0077302 -12.1840417)
306073831,-12.1833154,-77.0100093,,3,,,,POINT (-77.0100093 -12.1833154)
306073832,-12.1830943,-77.0104626,,4,,,,POINT (-77.0104626 -12.1830943)
306073850,-12.1842085,-77.0079989,traffic_signals,3,,,,POINT (-77.0079989 -12.1842085)
306073869,-12.1840062,-77.0079922,traffic_signals,4,,,,POINT (-77.0079922 -12.1840062)
308131626,-12.0649151,-77.0392366,,3,,,,POINT (-77.0392366 -12.0649151)
308131771,-12.0647285,-77.0394511,traffic_signals,3,,,,POINT (-77.0394511 -12.0647285)
308131937,-12.0905218,-77.0697349,,3,,,,POINT (-77.0697349 -12.0905218)
308131942,-12.0906841,-77.0700428,,3,,,,POINT (-77.0700428 -12.0906841)
308131943,-12.0906605,-77.070112,,3,,,,POINT (-77.070112 -12.0906605)
308132027,-12.1624695,-77.0255196,,3,,,,POINT (-77.0255196 -12.1624695)
308132128,-12.1623775,-77.0259646,,3,,,,POINT (-77.0259646 -12.1623775)
308132236,-12.1617934,-77.0258617,,3,,,,POINT (-77.0258617 -12.1617934)
308132402,-12.1618743,-77.0253659,,3,,,,POINT (-77.0253659 -12.1618743)
308132536,-12.1677191,-77.0321312,,3,,,,POINT (-77.0321312 -12.1677191)
308132539,-12.1674293,-77.0295392,,3,,,,POINT (-77.0295392 -12.1674293)
308132540,-12.1663462,-77.0269014,crossing,3,,,,POINT (-77.0269014 -12.1663462)
308132586,-12.1658446,-77.0260905,,3,,,,POINT (-77.0260905 -12.1658446)
308132589,-12.1657306,-77.0259643,,3,,,,POINT (-77.0259643 -12.1657306)
309580951,-12.0798365,-77.102937,,3,,,,POINT (-77.102937 -12.0798365)
309580953,-12.0773126,-77.1075839,,3,,,,POINT (-77.1075839 -12.0773126)
309581255,-12.0794925,-77.1095397,,3,,,,POINT (-77.1095397 -12.0794925)
309581430,-12.0816311,-77.0857508,,4,,,,POINT (-77.0857508 -12.0816311)
309581432,-12.0826194,-77.0861839,,4,,,,POINT (-77.0861839 -12.0826194)
309581436,-12.0852468,-77.0874112,,4,,,,POINT (-77.0874112 -12.0852468)
309581490,-12.0907008,-77.0848543,,4,,,,POINT (-77.0848543 -12.0907008)
309581559,-12.1207243,-77.045041,,3,,,,POINT (-77.045041 -12.1207243)
309581576,-12.1153791,-77.0500616,,3,,,,POINT (-77.0500616 -12.1153791)
309581597,-12.110605,-77.0540077,,3,,,,POINT (-77.0540077 -12.110605)
309581746,-12.1604381,-77.0250047,,4,,,,POINT (-77.0250047 -12.1604381)
309581823,-12.1636701,-77.022639,,3,,,,POINT (-77.022639 -12.1636701)
309581835,-12.1668836,-77.0243059,,3,,,,POINT (-77.0243059 -12.1668836)
309581836,-12.1626031,-77.0197413,,3,,,,POINT (-77.0197413 -12.1626031)
309581838,-12.1622089,-77.0193473,,4,,,,POINT (-77.0193473 -12.1622089)
309581942,-12.162524,-77.0193903,,3,,,,POINT (-77.0193903 -12.162524)
309581952,-12.1632045,-77.0194688,,3,,,,POINT (-77.0194688 -12.1632045)
309582256,-12.180754,-76.9932632,,4,,,,POINT (-76.9932632 -12.180754)
309582379,-12.1747221,-77.0006629,,3,,,,POINT (-77.0006629 -12.1747221)
309582383,-12.1738246,-77.003662,,3,,,,POINT (-77.003662 -12.1738246)
309582388,-12.1734155,-77.0045847,,3,,,,POINT (-77.0045847 -12.1734155)
309582544,-12.1714498,-77.0058211,,3,,,,POINT (-77.0058211 -12.1714498)
309583113,-12.1970217,-76.978053,,4,,,,POINT (-76.978053 -12.1970217)
309583133,-12.1847519,-76.990761,,4,,,,POINT (-76.990761 -12.1847519)
309583140,-12.1826079,-76.9914813,,3,,,,POINT (-76.9914813 -12.1826079)
309583143,-12.182078,-76.9915337,,3,,,,POINT (-76.9915337 -12.182078)
309583178,-12.1782225,-76.9963958,traffic_signals,4,,,,POINT (-76.9963958 -12.1782225)
309583231,-12.1844101,-77.005252,,3,,,,POINT (-77.005252 -12.1844101)
309583390,-12.1744741,-76.9912715,,3,,,,POINT (-76.9912715 -12.1744741)
309583429,-12.1724072,-76.9826795,,3,,,,POINT (-76.9826795 -12.1724072)
309583451,-12.1743143,-76.9914541,,3,,,,POINT (-76.9914541 -12.1743143)
309583472,-12.1718535,-76.9946469,,3,,,,POINT (-76.9946469 -12.1718535)
309583473,-12.1725133,-76.9952376,,3,,,,POINT (-76.9952376 -12.1725133)
309583598,-12.1826776,-76.9995125,traffic_signals,4,,,,POINT (-76.9995125 -12.1826776)
309583688,-12.1809792,-77.0075872,,3,,,,POINT (-77.0075872 -12.1809792)
309583778,-12.1756172,-77.0041555,,3,,,,POINT (-77.0041555 -12.1756172)
309583793,-12.1746076,-77.0055063,,4,,,,POINT (-77.0055063 -12.1746076)
309583795,-12.1718693,-77.0055494,,3,,,,POINT (-77.0055494 -12.1718693)
309583819,-12.1766126,-77.0111294,,4,,,,POINT (-77.0111294 -12.1766126)
309583820,-12.1769477,-77.0115058,,3,,,,POINT (-77.0115058 -12.1769477)
309583829,-12.1763844,-77.0068686,traffic_signals,4,,,,POINT (-77.0068686 -12.1763844)
309999004,-12.0740533,-77.0530959,traffic_signals,4,,,,POINT (-77.0530959 -12.0740533)
310954567,-12.1737447,-77.0063708,,4,,,,POINT (-77.0063708 -12.1737447)
310954593,-12.171727,-77.0062204,,3,,,,POINT (-77.0062204 -12.171727)
310954598,-12.1708524,-77.008329,,3,,,,POINT (-77.008329 -12.1708524)
310954599,-12.1734123,-77.0060029,,3,,,,POINT (-77.0060029 -12.1734123)
310954605,-12.176408,-77.0076551,,3,,,,POINT (-77.0076551 -12.176408)
310954666,-12.1755695,-77.0099278,,3,,,,POINT (-77.0099278 -12.1755695)
310954831,-12.1758919,-77.010294,,4,,,,POINT (-77.010294 -12.1758919)
310954835,-12.1776657,-77.0083076,,3,,,,POINT (-77.0083076 -12.1776657)
310954851,-12.1762167,-77.0106658,,4,,,,POINT (-77.0106658 -12.1762167)
310954858,-12.1726092,-77.0050975,,3,,,,POINT (-77.0050975 -12.1726092)
310954916,-12.1755651,-77.0084351,,3,,,,POINT (-77.0084351 -12.1755651)
310954917,-12.1768728,-77.0099213,,3,,,,POINT (-77.0099213 -12.1768728)
310954947,-12.1779843,-77.0086779,,4,,,,POINT (-77.0086779 -12.1779843)
310954948,-12.1780815,-77.0085857,,4,,,,POINT (-77.0085857 -12.1780815)
310954952,-12.1793286,-77.0072877,,3,,,,POINT (-77.0072877 -12.1793286)
310954983,-12.1744977,-77.0032305,,3,,,,POINT (-77.0032305 -12.1744977)
310954989,-12.1742926,-77.0038444,,3,,,,POINT (-77.0038444 -12.1742926)
310954993,-12.1738036,-77.0047873,,3,,,,POINT (-77.0047873 -12.1738036)
310955011,-12.1753547,-77.0044526,,3,,,,POINT (-77.0044526 -12.1753547)
310955019,-12.1741612,-77.0051407,,3,,,,POINT (-77.0051407 -12.1741612)
310955098,-12.1747499,-77.0040005,,3,,,,POINT (-77.0040005 -12.1747499)
310955129,-12.1750898,-77.0057693,,3,,,,POINT (-77.0057693 -12.1750898)
310955146,-12.1759951,-77.004486,,3,,,,POINT (-77.004486 -12.1759951)
310955203,-12.176034,-77.007258,,4,,,,POINT (-77.007258 -12.176034)
310955204,-12.1773344,-77.0086681,,3,,,,POINT (-77.0086681 -12.1773344)
310955206,-12.1760468,-77.0079981,,3,,,,POINT (-77.0079981 -12.1760468)
310955280,-12.1733742,-77.0067048,,3,,,,POINT (-77.0067048 -12.1733742)
310955286,-12.1752033,-77.0087708,,3,,,,POINT (-77.0087708 -12.1752033)
310955289,-12.1762207,-77.0099357,,3,,,,POINT (-77.0099357 -12.1762207)
315561470,-12.0850917,-76.9835608,motorway_junction,3,1B,,,POINT (-76.9835608 -12.0850917)
315561471,-12.0850353,-76.9819066,motorway_junction,3,1C,,,POINT (-76.9819066 -12.0850353)
315561653,-12.0852471,-76.9822714,motorway_junction,3,3B,,,POINT (-76.9822714 -12.0852471)
315561701,-12.0841305,-76.9842267,,3,,,,POINT (-76.9842267 -12.0841305)
315561710,-12.0878266,-76.9820715,,3,,,,POINT (-76.9820715 -12.0878266)
315561713,-12.0890703,-76.9813271,,3,,,,POINT (-76.9813271 -12.0890703)
315561768,-12.0906433,-76.9808614,motorway_junction,3,3A,,,POINT (-76.9808614 -12.0906433)
315562090,-12.0843034,-76.9814911,motorway_junction,3,3D,,,POINT (-76.9814911 -12.0843034)
315562241,-12.0848353,-76.9813963,,3,,,,POINT (-76.9813963 -12.0848353)
315562242,-12.0845985,-76.9792921,motorway_junction,4,1A,,,POINT (-76.9792921 -12.0845985)
